CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ;QT_COTA;VL_PATRIM_COTA;NR_COTST;ENTID_INVEST;PUBLICO_ALVO;VL_CAP_COMPROM;QT_COTA_SUBSCR;VL_CAP_SUBSCR;QT_COTA_INTEGR;VL_CAP_INTEGR;VL_INVEST_FIP_COTA;NR_COTST_SUBSCR_PF;PR_COTA_SUBSCR_PF;NR_COTST_SUBSCR_PJ_NAO_FINANC;PR_COTA_SUBSCR_PJ_NAO_FINANC;NR_COTST_SUBSCR_BANCO;PR_COTA_SUBSCR_BANCO;NR_COTST_SUBSCR_CORRETORA_DISTRIB;PR_COTA_SUBSCR_CORRETORA_DISTRIB;NR_COTST_SUBSCR_PJ_FINANC;PR_COTA_SUBSCR_PJ_FINANC;NR_COTST_SUBSCR_INVNR;PR_COTA_SUBSCR_INVNR;NR_COTST_SUBSCR_EAPC;PR_COTA_SUBSCR_EAPC;NR_COTST_SUBSCR_EFPC;PR_COTA_SUBSCR_EFPC;NR_COTST_SUBSCR_RPPS;PR_COTA_SUBSCR_RPPS;NR_COTST_SUBSCR_SEGUR;PR_COTA_SUBSCR_SEGUR;NR_COTST_SUBSCR_CAPITALIZ;PR_COTA_SUBSCR_CAPITALIZ;NR_COTST_SUBSCR_FII;PR_COTA_SUBSCR_FII;NR_COTST_SUBSCR_FI;PR_COTA_SUBSCR_FI;NR_COTST_SUBSCR_DISTRIB;PR_COTA_SUBSCR_DISTRIB;NR_COTST_SUBSCR_OUTRO;PR_COTA_SUBSCR_OUTRO;NR_TOTAL_COTST_SUBSCR;PR_TOTAL_COTA_SUBSCR;CLASSE_COTA;NR_COTST_SUBSCR_CLASSE;QT_COTA_SUBSCR_CLASSE;QT_COTA_INTEGR_CLASSE;VL_QUOTA_CLASSE;DIREITO_POLIT_CLASSE;DIREITO_ECON_CLASSE
10.979.378/0001-32;Pátria Real Estate Private II Fundo de Investimento em Quotas Fundo de Investimento em Participações;2023-03-31;23328049.900000000000;;;;S;Investidores qualificados;413315107.52000000;408081.63220750;413315107.52000000;373318.00000000;322923647.76000000;23058672.05000000;36.00000000;32.41000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;12.00000000;33.88000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;13.00000000;33.71000000;0.00000000;0.00000000;0.00000000;0.00000000;61.00000000;100.00000000;1;61.00000000;408081.63220750;373318.00000000;62.48841443;N;N
10.979.378/0001-32;Pátria Real Estate Private II Fundo de Investimento em Quotas Fundo de Investimento em Participações;2023-06-30;25938485.270000000000;;;;S;Investidores qualificados;413315107.52000000;408081.63220750;413315107.52000000;373318.00000000;254449815.14000000;25671387.80000000;36.00000000;32.41000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;15.00000000;33.88000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;12.00000000;33.71000000;0.00000000;0.00000000;0.00000000;0.00000000;63.00000000;100.00000000;1;63.00000000;408081.63220750;373318.00000000;69.48093922;N;N
10.979.378/0001-32;Pátria Real Estate Private II Fundo de Investimento em Quotas Fundo de Investimento em Participações;2023-09-30;20419786.950000000000;;;;S;Investidores qualificados;413315107.52000000;408081.63220750;413315107.52000000;373318.00000000;476040836.60000000;20177945.36000000;36.00000000;32.41000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;13.95000000;10.00000000;19.93000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;12.00000000;33.71000000;0.00000000;0.00000000;0.00000000;0.00000000;63.00000000;100.00000000;1;63.00000000;408081.63220750;373318.00000000;54.69810443;N;N
10.979.378/0001-32;Pátria Real Estate Private II Fundo de Investimento em Quotas Fundo de Investimento em Participações;2023-12-31;20512575.280000000000;;;;S;Investidores qualificados;413315107.52000000;408081.63220750;413315107.52000000;373318.00000000;476040836.60000000;20301708.00000000;36.00000000;32.41000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;13.95000000;10.00000000;19.93000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;12.00000000;33.71000000;0.00000000;0.00000000;0.00000000;0.00000000;63.00000000;100.00000000;1;63.00000000;408081.63220750;373318.00000000;54.94665480;N;N
10.989.289/0001-77;FICFIP PATRIA REAL ESTATE II;2023-03-31;963207.240000000000;;;;S;Investidores qualificados;14609288.80000000;14650.00000000;14609288.80000000;13351.92686518;7429727.27000000;828018.45000000;55.00000000;93.17000000;1.00000000;1.71000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;5.12000000;0.00000000;0.00000000;59.00000000;100.00000000;1;59.00000000;14650.00000000;13351.92686518;72.13994278;N;N
10.989.289/0001-77;FICFIP PATRIA REAL ESTATE II;2023-06-30;971376.100000000000;;;;S;Investidores qualificados;15825963.75000000;13351.92686569;15825963.75000000;13351.92686569;15825963.75000000;921839.21000000;55.00000000;93.36000000;1.00000000;1.71000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;5.13000000;0.00000000;0.00000000;59.00000000;100.00000000;1;59.00000000;13351.92686569;13351.92686569;72.75175409;N;N
10.989.289/0001-77;FICFIP PATRIA REAL ESTATE II;2023-09-30;741748.990000000000;;;;S;Investidores qualificados;15565032.90000000;13351.92686518;15565032.90000000;13351.92686569;15565032.90000000;729018.26000000;56.00000000;93.36000000;1.00000000;1.71000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;5.13000000;0.00000000;0.00000000;60.00000000;100.00000000;1;60.00000000;13351.92686569;13351.92686569;55.55370378;N;N
10.989.289/0001-77;FICFIP PATRIA REAL ESTATE II;2023-12-31;741748.990000000000;;;;S;Investidores qualificados;15565032.90000000;13351.92686518;15565032.90000000;13351.92686569;15565032.90000000;729018.26000000;56.00000000;93.36000000;1.00000000;1.71000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;5.13000000;0.00000000;0.00000000;60.00000000;100.00000000;1;60.00000000;13351.92686569;13351.92686569;55.55370378;N;N
11.003.204/0001-00;SMILE FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATEGIA;2023-03-31;322956481.720000000000;;;;S;Investidores profissionais;218084120.83000000;218073021.25384300;218084120.83000000;175775295.25384300;175786394.83000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;1;3.00000000;218073021.25384300;175775295.25384300;1.83732578;N;N
11.003.204/0001-00;SMILE FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATEGIA;2023-06-30;323324004.630000000000;;;;S;Investidores profissionais;218084120.83000000;218073021.25384300;218084120.83000000;176334964.25384300;176346063.83000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;1;3.00000000;218073021.25384300;176334964.25384300;1.83357853;N;N
11.003.204/0001-00;SMILE FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATEGIA;2023-09-30;1118768.160000000000;;;;S;Investidores profissionais;218084120.83000000;218073021.25384300;218084120.83000000;176334964.25384300;176346063.83000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;1;3.00000000;218073021.25384300;176334964.25384300;0.00634456;N;N
11.003.204/0001-00;SMILE FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATEGIA;2023-12-31;0.000000000000;;;;S;Investidores profissionais;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1;0.00000000;0.00000000;0.00000000;0.00000000;N;N
11.021.363/0001-20;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA ENERGIAS RESPONSABILIDADE LIMITADA;2023-03-31;180138994.710000000000;;;;S;Investidores qualificados;740759037.57000000;831406735.15518100;740759037.57000000;831406735.15518100;740759037.57000000;0.00000000;14.00000000;59.99000000;1.00000000;0.97000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;39.04000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;17.00000000;100.00000000;1;17.00000000;831406735.15518100;831406735.15518100;0.21666771;N;N
11.021.363/0001-20;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA ENERGIAS RESPONSABILIDADE LIMITADA;2023-06-30;179930841.430000000000;;;;S;Investidores qualificados;740759037.57000000;831406735.15518100;740759037.57000000;831406735.15518100;740759037.57000000;0.00000000;14.00000000;59.99000000;1.00000000;0.97000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;39.04000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;17.00000000;100.00000000;1;17.00000000;831406735.15518100;831406735.15518100;0.21641734;N;N
11.021.363/0001-20;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA ENERGIAS RESPONSABILIDADE LIMITADA;2023-09-30;217774026.550000000000;;;;S;Investidores qualificados;745383349.57000000;836031047.15518100;745383349.57000000;836031047.15518100;745383349.57000000;0.00000000;14.00000000;59.91000000;1.00000000;0.97000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;39.11000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;17.00000000;100.00000000;1;17.00000000;836031047.15518100;836031047.15518100;0.26048557;N;N
11.021.363/0001-20;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA ENERGIAS RESPONSABILIDADE LIMITADA;2023-12-31;224723476.560000000000;;;;S;Investidores qualificados;737447014.27000000;838326737.15518100;737447014.27000000;838326737.15518100;737447014.27000000;0.00000000;16.00000000;60.97000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;39.04000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;18.00000000;100.00000000;1;18.00000000;838326737.15518100;838326737.15518100;0.26806192;N;N
11.052.746/0001-65;Pátria Team Real Estate II Fundo de Investimento em Quotas Fundo de Investimento em Participações;2023-03-31;870510.210000000000;;;;S;Investidores qualificados;12000000.00000000;12000.00000000;12000000.00000000;9995.00000000;13027961.74000000;705477.79000000;19.00000000;34.41000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;3.47000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;62.10000000;0.00000000;0.00000000;0.00000000;0.00000000;26.00000000;100.00000000;1;26.00000000;9995.00000000;9995.00000000;87.09456828;N;N
11.052.746/0001-65;Pátria Team Real Estate II Fundo de Investimento em Quotas Fundo de Investimento em Participações;2023-06-30;915071.520000000000;;;;S;Investidores qualificados;12000000.00000000;12000.00000000;12000000.00000000;9995.00000000;12697041.60000000;785413.57000000;19.00000000;34.41000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;3.47000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;62.10000000;0.00000000;0.00000000;0.00000000;0.00000000;26.00000000;100.00000000;1;26.00000000;9995.00000000;9995.00000000;91.55292846;N;N
11.052.746/0001-65;Pátria Team Real Estate II Fundo de Investimento em Quotas Fundo de Investimento em Participações;2023-09-30;721740.750000000000;;;;S;Investidores qualificados;12000000.00000000;12000.00000000;12000000.00000000;9995.00000000;13109753.65000000;617342.24000000;19.00000000;34.41000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;3.47000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;62.10000000;0.00000000;0.00000000;0.00000000;0.00000000;26.00000000;100.00000000;1;26.00000000;9995.00000000;9995.00000000;72.21018009;N;N
11.052.746/0001-65;Pátria Team Real Estate II Fundo de Investimento em Quotas Fundo de Investimento em Participações;2023-12-31;691789.760000000000;;;;S;Investidores qualificados;12000000.00000000;12000.00000000;12000000.00000000;9995.00000000;13109753.65000000;621128.75000000;19.00000000;34.41000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;3.47000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;62.10000000;0.00000000;0.00000000;0.00000000;0.00000000;26.00000000;100.00000000;1;26.00000000;9995.00000000;9995.00000000;69.21358279;N;N
11.065.890/0001-36;UV RE I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;2023-03-31;25189182.389300000000;;;;S;Investidores profissionais;80000000.00000000;31565.89908527;80000000.00000000;26496.37901200;37198017.49700000;0.00000000;1.00000000;10.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;90.00000000;5.00000000;100.00000000;1;5.00000000;31565.89908527;26496.37901200;950.66508440;N;N
11.065.890/0001-36;UV RE I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;2023-06-30;28851644.930900000000;;;;S;Investidores profissionais;79999999.99000000;31565.89908133;79999999.99000000;28863.62658600;40348017.49700000;0.00000000;5.00000000;10.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;90.00000000;9.00000000;100.00000000;1;9.00000000;31565.89908133;28863.62658600;999.58488740;N;N
11.065.890/0001-36;UV RE I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;2023-09-30;33990557.321300000000;;;;S;Investidores profissionais;79999999.99000000;31565.89908133;79999999.99000000;29878.16123700;41698017.46700000;0.00000000;5.00000000;10.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;90.00000000;9.00000000;100.00000000;1;9.00000000;31565.89908133;29878.16123700;1137.63886110;N;N
11.065.890/0001-36;UV RE I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;2023-12-31;35994089.811400000000;;;;S;Investidores profissionais;80000000.00000000;31565.89908527;80000000.00000000;30892.69591000;43048017.46690000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;100.00000000;5.00000000;100.00000000;1;5.00000000;31565.89908527;30892.69591000;1165.13268760;N;N
11.083.096/0001-15;OLEO E GAS FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATEGIA;2023-03-31;-10697906.990000000000;;;;S;Investidores qualificados;500000000.00000000;500000.00000000;500000000.00000000;363722.45541000;363722455.41000000;0.00000000;0.00000000;0.00000000;1.00000000;20.00000000;1.00000000;3.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;7.00000000;77.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;9.00000000;100.00000000;1;9.00000000;500000.00000000;363722.45541000;-29.41228070;N;N
11.083.096/0001-15;OLEO E GAS FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATEGIA;2023-06-30;-11373397.450000000000;;;;S;Investidores qualificados;500000000.00000000;500000.00000000;500000000.00000000;363722.45541000;363722455.41000000;0.00000000;0.00000000;0.00000000;1.00000000;20.00000000;1.00000000;3.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;7.00000000;77.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;9.00000000;100.00000000;1;9.00000000;500000.00000000;363722.45541000;-31.26943980;N;N
11.083.096/0001-15;OLEO E GAS FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATEGIA;2023-09-30;-11082754.670000000000;;;;S;Investidores qualificados;500000000.00000000;500000.00000000;500000000.00000000;365202.45497000;365202454.97000000;0.00000000;0.00000000;0.00000000;1.00000000;20.00000000;1.00000000;3.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;19.00000000;55.30000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;21.70000000;0.00000000;0.00000000;0.00000000;0.00000000;22.00000000;100.00000000;1;22.00000000;500000.00000000;365202.45497000;-30.34687880;N;N
11.083.096/0001-15;OLEO E GAS FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATEGIA;2023-12-31;-11635246.320000000000;;;;S;Investidores qualificados;500000000.00000000;500000.00000000;500000000.00000000;365202.45497000;365202454.97000000;0.00000000;0.00000000;0.00000000;1.00000000;20.00000000;1.00000000;3.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;19.00000000;77.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;22.00000000;100.00000000;1;9.00000000;500000.00000000;365202.45497000;-31.85971550;N;N
11.083.728/0001-40;TOSCANA II FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2023-03-31;139195767.790000000000;;;;N;Investidores qualificados;0.00000000;1190272.69842894;104347029.51000000;1190272.69842894;104347029.51000000;0.00000000;3.00000000;99.99999999;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;99.99999999;1;3.00000000;1190272.69842894;1190272.69842894;116.94443464;N;N
11.083.728/0001-40;TOSCANA II FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2023-06-30;139126467.930000000000;;;;N;Investidores qualificados;0.00000000;1190272.69842894;104347029.51000000;1190272.69842894;104347029.51000000;0.00000000;3.00000000;99.99999999;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;99.99999999;1;3.00000000;1190272.69842894;1190272.69842894;116.88621281;N;N
11.083.728/0001-40;TOSCANA II FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2023-09-30;146917628.030000000000;;;;N;Investidores qualificados;0.00000000;1190272.69842894;104347029.51000000;1190272.69842894;104347029.51000000;0.00000000;3.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;1;3.00000000;1190272.69842894;1190272.69842894;123.43190617;N;N
11.083.728/0001-40;TOSCANA II FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2023-12-31;146867275.200000000000;;;;N;Investidores qualificados;0.00000000;1190275.46185454;105362623.77000000;1190275.46185454;105362623.77000000;0.00000000;3.00000000;100.00000001;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000001;1;3.00000000;1190275.46185454;1190275.46185454;123.38931609;N;N
11.111.528/0001-54;SÃO MIGUEL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2023-03-31;917893766.270000000000;;;;N;Investidores qualificados;126418477.47000000;126.13394648;126418477.47000000;126.13394648;126418477.48000000;0.00000000;3.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;1;3.00000000;126.13394648;126.13394648;8380638.43961900;N;N
11.111.528/0001-54;SÃO MIGUEL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2023-06-30;1148210997.250000000000;;;;N;Investidores qualificados;126418477.47000000;126.13394648;126418477.47000000;126.13394648;126418477.48000000;0.00000000;3.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;1;3.00000000;126.13394648;126.13394648;10483502.09391300;N;N
11.111.528/0001-54;SÃO MIGUEL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2023-09-30;1082155151.800000000000;;;;N;Investidores qualificados;126418477.47000000;126.13394648;126418477.47000000;126.13394648;126418477.48000000;0.00000000;3.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;1;3.00000000;126.13394648;126.13394648;9880392.91263600;N;N
11.111.528/0001-54;SÃO MIGUEL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2023-12-31;1235618043.270000000000;;;;N;Investidores qualificados;126418477.47000000;126.13394648;126418477.47000000;126.13800699;126418477.48000000;0.00000000;3.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;1;3.00000000;126.13394648;126.13800699;11363655.15504300;N;N
