TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ;QT_COTA;VL_PATRIM_COTA;NR_COTST;ENTID_INVEST;PUBLICO_ALVO;VL_CAP_COMPROM;QT_COTA_SUBSCR;VL_CAP_SUBSCR;QT_COTA_INTEGR;VL_CAP_INTEGR;VL_INVEST_FIP_COTA;NR_COTST_SUBSCR_PF;PR_COTA_SUBSCR_PF;NR_COTST_SUBSCR_PJ_NAO_FINANC;PR_COTA_SUBSCR_PJ_NAO_FINANC;NR_COTST_SUBSCR_BANCO;PR_COTA_SUBSCR_BANCO;NR_COTST_SUBSCR_CORRETORA_DISTRIB;PR_COTA_SUBSCR_CORRETORA_DISTRIB;NR_COTST_SUBSCR_PJ_FINANC;PR_COTA_SUBSCR_PJ_FINANC;NR_COTST_SUBSCR_INVNR;PR_COTA_SUBSCR_INVNR;NR_COTST_SUBSCR_EAPC;PR_COTA_SUBSCR_EAPC;NR_COTST_SUBSCR_EFPC;PR_COTA_SUBSCR_EFPC;NR_COTST_SUBSCR_RPPS;PR_COTA_SUBSCR_RPPS;NR_COTST_SUBSCR_SEGUR;PR_COTA_SUBSCR_SEGUR;NR_COTST_SUBSCR_CAPITALIZ;PR_COTA_SUBSCR_CAPITALIZ;NR_COTST_SUBSCR_FII;PR_COTA_SUBSCR_FII;NR_COTST_SUBSCR_FI;PR_COTA_SUBSCR_FI;NR_COTST_SUBSCR_DISTRIB;PR_COTA_SUBSCR_DISTRIB;NR_COTST_SUBSCR_OUTRO;PR_COTA_SUBSCR_OUTRO;NR_TOTAL_COTST_SUBSCR;PR_TOTAL_COTA_SUBSCR;CLASSE_COTA;NR_COTST_SUBSCR_CLASSE;QT_COTA_SUBSCR_CLASSE;QT_COTA_INTEGR_CLASSE;VL_QUOTA_CLASSE;DIREITO_POLIT_CLASSE;DIREITO_ECON_CLASSE
CLASSES - FIP;13.235.469/0001-51;TREECORP FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES I MULTIESTRATÉGIA;2026-08-31;24533812.840000000000;;;;S;Investidores profissionais;43105264.99000000;43105.26000000;43105264.99000000;56696.07000000;36723881.42000000;24533812.93000000;11.00000000;32.25000000;1.00000000;5.55000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;62.21000000;0.00000000;0.00000000;0.00000000;0.00000000;14.00000000;100.00000000;2;3.00000000;42054.55000000;35828.72000000;418.59000000;N;N
CLASSES - FIP;13.309.354/0001-64;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MELROSE MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;2026-04-30;28230765.790000000000;;;;N;Investidores profissionais;110820673.38000000;110820.67338000;110820673.38000000;110820.67325000;111677795.43000000;0.00000000;7.00000000;99.87141388;1.00000000;0.12858612;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;8.00000000;100.00000000;1;8.00000000;110820.67338000;110820.67325000;94.77914908;N;N
CLASSES - FIP;13.309.354/0001-64;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MELROSE MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;2026-08-31;28186618.850000000000;;;;N;Investidores profissionais;110820673.38000000;110820.67338000;110820673.38000000;110820.67325000;111677795.43000000;0.00000000;7.00000000;99.87141388;1.00000000;0.12858612;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;8.00000000;100.00000000;1;8.00000000;110820.67338000;110820.67325000;94.63093456;N;N
CLASSES - FIP;13.311.502/0001-85;EDIFY FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - MULTIESTRATÉGIA;2026-04-30;108006190.000000000000;;;;S;Investidores qualificados;150000000.00000000;150000.00000000;150000000.00000000;48177.53019000;48177530.19000000;0.00000000;30.00000000;41.02000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;24.03000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;17.00000000;34.95000000;0.00000000;0.00000000;0.00000000;0.00000000;49.00000000;100.00000000;1;49.00000000;150000.00000000;48177.53019000;2241.83742033;N;N
CLASSES - FIP;13.311.502/0001-85;EDIFY FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - MULTIESTRATÉGIA;2026-08-31;62518866.970000000000;;;;S;Investidores qualificados;149999999.99000000;149999.99999000;149999999.99000000;48177.53019000;22353308.84000000;0.00000000;30.00000000;41.02000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;24.03000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;17.00000000;34.95000000;0.00000000;0.00000000;0.00000000;0.00000000;49.00000000;100.00000000;1;49.00000000;149999.99999000;48177.53019000;1297.67687807;N;N
CLASSES - FIP;13.328.511/0001-89;BRAZILIAN PRIVATE EQUITY IV - FI EM QUOTAS DE FIP - RESPONSABILIDADE LIMITADA;2026-04-30;48820264.390000000000;;;;S;Investidores qualificados;49860299.56000000;42729.00000000;49860299.56000000;31291.97733806;53404869.72000000;44332444.71000000;27.00000000;18.44000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;10.43000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;45.61000000;1.00000000;25.52000000;0.00000000;0.00000000;38.00000000;100.00000000;1;38.00000000;42729.00000000;31291.97733806;1560.15274657;N;N
CLASSES - FIP;13.328.511/0001-89;BRAZILIAN PRIVATE EQUITY IV - FI EM QUOTAS DE FIP - RESPONSABILIDADE LIMITADA;2026-08-31;12306799.290000000000;;;;S;Investidores qualificados;49860299.56000000;42729.00000000;49860299.56000000;33694.07313117;58820780.79000000;7625546.31000000;27.00000000;18.44000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;10.43000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;45.61000000;1.00000000;25.52000000;0.00000000;0.00000000;38.00000000;100.00000000;1;38.00000000;42729.00000000;33694.07313117;365.25115981;N;N
CLASSES - FIP;13.328.548/0001-07;Pátria Private Equity Fund III Co-Investimento Fundo de Investimento em Participações Mult;2026-04-30;5198404.960000000000;;;;S;Investidores qualificados;29437000.00000000;29437.00000000;29437000.00000000;23566.48904990;22247923.48000000;0.00000000;6.00000000;7.50000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;4.50000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;68.75000000;1.00000000;19.25000000;0.00000000;0.00000000;13.00000000;100.00000000;1;13.00000000;29437.00000000;23566.48904990;220.58461695;N;N
CLASSES - FIP;13.328.548/0001-07;Pátria Private Equity Fund III Co-Investimento Fundo de Investimento em Participações Mult;2026-08-31;3217336.960000000000;;;;S;Investidores qualificados;29437000.00000000;23566.48904990;29437000.00000000;23566.48904990;22247923.48000000;0.00000000;6.00000000;7.50000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;4.50000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;68.75000000;1.00000000;19.25000000;0.00000000;0.00000000;13.00000000;100.00000000;1;13.00000000;23566.48904990;23566.48904990;136.52169201;N;N
CLASSES - FIP;13.328.577/0001-79;Pátria Brazilian Private Equity Fund IV Fundo de Investimento em Participações Multiestratégia;2026-04-30;3534397539.190000000000;;;;S;Investidores qualificados;4148282351.37000000;2520508.00000000;4148282351.37000000;2323308.73522938;3271869707.76000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;98.74000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;1.26000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;100.00000000;1;4.00000000;2488707.00000000;2294210.01085113;1521.23962750;N;N
CLASSES - FIP;13.328.577/0001-79;Pátria Brazilian Private Equity Fund IV Fundo de Investimento em Participações Multiestratégia;2026-04-30;3534397539.190000000000;;;;S;Investidores qualificados;4148282351.37000000;2520508.00000000;4148282351.37000000;2323308.73522938;3271869707.76000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;98.74000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;1.26000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;100.00000000;2;1.00000000;31801.00000000;29098.72437825;1523.51849296;N;N
CLASSES - FIP;13.328.577/0001-79;Pátria Brazilian Private Equity Fund IV Fundo de Investimento em Participações Multiestratégia;2026-08-31;590544383.880000000000;;;;S;Investidores qualificados;4148282351.37000000;2520508.00000000;4148282351.37000000;2487834.87487763;3661869707.77000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;98.74000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;1.26000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;100.00000000;1;4.00000000;2488707.00000000;2456446.10846488;237.61902314;N;N
CLASSES - FIP;13.328.577/0001-79;Pátria Brazilian Private Equity Fund IV Fundo de Investimento em Participações Multiestratégia;2026-08-31;590544383.880000000000;;;;S;Investidores qualificados;4148282351.37000000;2520508.00000000;4148282351.37000000;2487834.87487763;3661869707.77000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;98.74000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;1.26000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;100.00000000;2;1.00000000;31801.00000000;31388.76641275;242.93870647;N;N
CLASSES - FIP;13.328.665/0001-70;Brazilian Private Equity IV Fundo de Investimento em Participações Multiestratégia;2026-04-30;78622240.710000000000;;;;S;Investidores qualificados;95200000.00000000;95200.00000000;95200000.00000000;71029.67061808;127246293.42000000;0.00000000;4.00000000;17.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;10.46000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;7.00000000;72.54000000;0.00000000;0.00000000;0.00000000;0.00000000;12.00000000;100.00000000;1;12.00000000;95200.00000000;71029.67061808;1106.89294356;N;N
CLASSES - FIP;13.328.665/0001-70;Brazilian Private Equity IV Fundo de Investimento em Participações Multiestratégia;2026-08-31;10142667.570000000000;;;;S;Investidores qualificados;95200000.00000000;95200.00000000;95200000.00000000;73362.31637680;132537142.20000000;0.00000000;4.00000000;17.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;10.46000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;7.00000000;72.54000000;0.00000000;0.00000000;0.00000000;0.00000000;12.00000000;100.00000000;1;12.00000000;95200.00000000;73362.31637680;138.25446265;N;N
CLASSES - FIP;13.368.108/0001-83;FARO CAPITAL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATEGIA;2026-04-30;538829890.700000000000;;;;N;Investidores qualificados;7100000.00000000;71000.00000000;7100000.00000000;66088.24463140;68570528.16000000;0.00000000;12.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;12.00000000;100.00000000;1;12.00000000;71000.00000000;66088.24463140;8153.18874332;N;N
CLASSES - FIP;13.368.108/0001-83;FARO CAPITAL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATEGIA;2026-08-31;677175042.680000000000;;;;N;Investidores qualificados;7100000.00000000;71000.00000000;7100000.00000000;66088.24463140;68570528.16000000;0.00000000;12.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;12.00000000;100.00000000;1;12.00000000;71000.00000000;66088.24463140;10246.52869213;N;N
CLASSES - FIP;13.417.743/0001-03;RW BRASIL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESPONSABILIDADE LIMITDA;2026-04-30;75767788.600000000000;;;;S;Investidores profissionais;219118205.86000000;219118.21000000;219118205.86000000;220204.11000000;79674163.16000000;792108.40000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;1.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;1.00000000;1;4.00000000;219118.21000000;220204.11000000;344.08000000;N;N
CLASSES - FIP;13.417.743/0001-03;RW BRASIL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESPONSABILIDADE LIMITDA;2026-08-31;85271729.970000000000;;;;S;Investidores qualificados;219118205.86000000;219118.21000000;219118205.86000000;220204.11000000;79674163.16000000;478997.47000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;100.00000000;1;4.00000000;605600.72000000;220204.11000000;387.24000000;N;N
CLASSES - FIP;13.451.285/0001-29;GESTÃO E CRESCIMENTO I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2026-04-30;1154525323.840000000000;;;;S;Investidores profissionais;238962256.24000000;1306.06000000;238962256.24000000;1306.06000000;238962256.24000000;0.00000000;0.00000000;0.00000000;6.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;6.00000000;100.00000000;1;6.00000000;1306.05573604;1306.05573600;883978.60000000;N;N
CLASSES - FIP;13.451.285/0001-29;GESTÃO E CRESCIMENTO I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2026-08-31;1154546652.640000000000;;;;S;Investidores profissionais;76711293.08543700;1306.05573601;76711293.08543700;15756.04340272;76711300.11000000;0.00000000;0.00000000;0.00000000;6.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;6.00000000;100.00000000;1;6.00000000;1306.05573601;15756.04340272;883994.93024133;N;N
CLASSES - FIP;13.451.738/0001-17;FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES PÁTRIA PRIVATE EQUITY IV;2026-04-30;15766646.160000000000;;;;S;Investidores qualificados;20294187.78000000;14875.26935100;20294187.78000000;14875.26935100;20294187.78000000;15801887.61000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;30.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;Única;30.00000000;14875.26935100;14875.26935100;1059.92340620;N;N
CLASSES - FIP;13.451.738/0001-17;FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES PÁTRIA PRIVATE EQUITY IV;2026-08-31;2081746.880000000000;;;;S;Investidores qualificados;21681128.51000000;15476.01272098;21681128.51000000;15476.01272098;21681128.51000000;2055197.63000000;15.00000000;52.83000000;1.00000000;5.36000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;14.00000000;41.81000000;0.00000000;0.00000000;30.00000000;100.00000000;1;30.00000000;15476.01272098;15476.01272098;134.31368414;N;N
CLASSES - FIP;13.528.558/0001-96;DGF INOVA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM EMPRESAS EMERGENTES - INOVAÇÃO DE RESP. LIMITADA;2026-04-30;1717523.560000000000;;;;S;Investidores qualificados;49884122.90000000;2494.20614500;49884122.90000000;2499.99821500;50882332.03790000;0.00000000;39.00000000;23.52000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;0.10000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;1.21000000;0.00000000;0.00000000;2.00000000;75.17000000;45.00000000;100.00000000;1;1.00000000;875.00000000;875.00000100;0.00001340;N;N
CLASSES - FIP;13.528.558/0001-96;DGF INOVA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM EMPRESAS EMERGENTES - INOVAÇÃO DE RESP. LIMITADA;2026-04-30;1717523.560000000000;;;;S;Investidores qualificados;49884122.90000000;2494.20614500;49884122.90000000;2499.99821500;50882332.03790000;0.00000000;39.00000000;23.52000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;0.10000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;1.21000000;0.00000000;0.00000000;2.00000000;75.17000000;45.00000000;100.00000000;2;43.00000000;619.20614500;624.99821200;436.14689840;N;N
CLASSES - FIP;13.528.558/0001-96;DGF INOVA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM EMPRESAS EMERGENTES - INOVAÇÃO DE RESP. LIMITADA;2026-04-30;1717523.560000000000;;;;S;Investidores qualificados;49884122.90000000;2494.20614500;49884122.90000000;2499.99821500;50882332.03790000;0.00000000;39.00000000;23.52000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;0.10000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;1.21000000;0.00000000;0.00000000;2.00000000;75.17000000;45.00000000;100.00000000;3;2.00000000;1000.00000000;1000.00000200;1444.93251710;N;N
CLASSES - FIP;13.528.558/0001-96;DGF INOVA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM EMPRESAS EMERGENTES - INOVAÇÃO DE RESP. LIMITADA;2026-08-31;2333335.650000000000;;;;S;Investidores qualificados;49884122.90000000;2494.20614500;49884122.90000000;2499.99821500;50882332.03790000;0.00000000;39.00000000;23.52000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;0.10000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;1.21000000;0.00000000;0.00000000;2.00000000;75.17000000;45.00000000;100.00000000;1;1.00000000;875.00000000;875.00000100;0.00001140;N;N
CLASSES - FIP;13.528.558/0001-96;DGF INOVA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM EMPRESAS EMERGENTES - INOVAÇÃO DE RESP. LIMITADA;2026-08-31;2333335.650000000000;;;;S;Investidores qualificados;49884122.90000000;2494.20614500;49884122.90000000;2499.99821500;50882332.03790000;0.00000000;39.00000000;23.52000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;0.10000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;1.21000000;0.00000000;0.00000000;2.00000000;75.17000000;45.00000000;100.00000000;2;43.00000000;619.20614500;624.99821200;1923.17886180;N;N
CLASSES - FIP;13.528.558/0001-96;DGF INOVA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM EMPRESAS EMERGENTES - INOVAÇÃO DE RESP. LIMITADA;2026-08-31;2333335.650000000000;;;;S;Investidores qualificados;49884122.90000000;2494.20614500;49884122.90000000;2499.99821500;50882332.03790000;0.00000000;39.00000000;23.52000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;0.10000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;1.21000000;0.00000000;0.00000000;2.00000000;75.17000000;45.00000000;100.00000000;3;2.00000000;1000.00000000;1000.00000200;1131.35228770;N;N
CLASSES - FIP;13.536.797/0001-98;CYPRESS M3 FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;2026-04-30;38060926.180000000000;;;;S;Investidores qualificados;20100000.00000000;20100000.00000000;20100000.00000000;19386471.00000000;19386471.00000000;0.00000000;18.00000000;95.52238806;2.00000000;4.47761194;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;20.00000000;100.00000000;1;20.00000000;20100000.00000000;19386471.00000000;1.96327254;N;N
CLASSES - FIP;13.536.797/0001-98;CYPRESS M3 FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;2026-08-31;37985308.520000000000;;;;S;Investidores qualificados;20100000.00000000;20100000.00000000;20100000.00000000;19386471.00000000;19386471.00000000;0.00000000;18.00000000;95.52238806;2.00000000;4.47761194;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;20.00000000;100.00000000;1;20.00000000;20100000.00000000;19386471.00000000;1.95937200;N;N
CLASSES - FIP;13.549.562/0001-30;FUNDO DE INVESTIMENTOS EM PARTICIPAÇÕES MULTIESTRATÉGIA NA AMAZÔNIA - RESPONSABILIDADE LIMITADA;2026-04-30;17116460.240000000000;;;;S;Investidores qualificados;100000000.00000000;100000.00000000;100000000.00000000;72800.00000000;71011590.64000000;0.00000000;2.00000000;4.00000000;3.00000000;91.00000000;1.00000000;5.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;6.00000000;100.00000000;1;6.00000000;100000.00000000;72800.00000000;235.11621208;N;N
CLASSES - FIP;13.549.562/0001-30;FUNDO DE INVESTIMENTOS EM PARTICIPAÇÕES MULTIESTRATÉGIA NA AMAZÔNIA - RESPONSABILIDADE LIMITADA;2026-08-31;14245345.920000000000;;;;S;Investidores qualificados;100000000.00000000;100000.00000000;100000000.00000000;72800.00000000;71011590.64000000;0.00000000;2.00000000;4.00000000;3.00000000;91.00000000;1.00000000;5.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;6.00000000;100.00000000;1;6.00000000;100000.00000000;72800.00000000;195.67782857;N;N
CLASSES - FIP;13.611.406/0001-52;VITÓRIA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2026-04-30;195137516.700000000000;;;;N;Investidores qualificados;0.00000000;4652061.72367654;0.00000000;4652061.72367654;0.00000000;0.00000000;1.00000000;99.99999999;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;99.99999999;1;1.00000000;4652061.72367654;4652061.72367654;41.94645907;N;N
